crane_id,vibration_hz,temperature_c,load_kn,hydraulic_pressure_bar,speed_rpm,power_kw,wind_speed_ms,visibility_m,humidity_pct,cycle_count,maintenance_days_since,error_code,ambient_temp_c,crane_id_enc,anomaly_label
CRANE_01,13.543559190757701,50.65018865507197,153.29196272543248,212.31547979878138,32.17292319528438,101.28604488490303,10.786310671808527,6191.627127115267,73.54971032197668,48493,165,3,20.251887700751958,0,0
CRANE_10,12.180754332870189,48.850856605349534,176.07498481218673,205.22863086449595,34.5717141857995,94.57737115059142,9.158774082499562,8444.007028168393,92.14996260942935,34710,90,0,9.019093548527369,9,0
CRANE_11,13.004693669356183,47.54568534466632,113.1959087762954,239.37884122605323,44.93915240161354,105.48851144476389,8.87348323211476,6710.3090966736645,70.67533883555062,3910,126,1,24.97783476420433,10,0
CRANE_12,13.502056825867017,41.325102904463215,161.01239158254765,224.50772559890035,29.23277293512875,67.84250444362296,1.2948002696836225,6455.033740975805,77.14665795970772,6358,41,0,22.337055108838328,11,0
CRANE_07,13.767231433732528,45.262348164759345,182.36498579340298,217.6783037825476,40.21886675744813,95.81931467654947,10.222172911195107,8260.527959349714,82.54496227541966,8845,129,0,-0.8922849493000005,6,0
CRANE_06,12.225116404643419,39.394001547857584,201.25494189989016,223.67985827668426,36.56623000519575,115.71709385336179,6.248911692033774,9413.424275760215,62.834423710632514,22380,25,2,14.098514165428133,5,0
CRANE_09,12.86202442286809,43.19661418639299,185.90453232022998,220.25346538111103,37.306448375433675,108.88977328773187,7.790966741102507,6528.668573487642,79.74319025716221,26190,125,2,13.248577052605498,8,0
CRANE_06,10.479896617059838,48.180649445640334,228.04429052637477,214.8525629038418,34.050362419893254,88.89853861980325,9.181919839637093,5115.432408189353,82.2482381776469,40245,41,1,10.44978719399605,5,0
CRANE_04,12.549224874034973,50.86983235888712,157.2670497123691,212.0782363143006,42.56349980106911,95.59250235601674,2.0623468977792667,5127.413642062595,93.73387449307204,4798,58,0,11.624380414429245,3,0
CRANE_08,10.883526696414295,48.24183722087158,176.14555176571173,198.63095476662977,37.97204928338251,89.9612426864561,4.736420215638158,7937.629837717443,80.83560935789913,13897,64,2,23.08201229592385,7,0
CRANE_04,11.338987676945681,36.204191092854806,205.87538259896897,240.08033198429635,39.95614309107165,88.18985288530817,3.683050049867606,8949.248012044538,86.91764374356711,41663,110,0,20.601469174926745,3,0
CRANE_04,11.427592914373825,44.570588679115936,161.8763510561885,233.62074661107752,35.5301969593028,100.2552789282377,6.7225665415071205,8508.273999328547,77.38125939900117,23345,87,0,20.21358000590799,3,0
CRANE_12,20.321725495217443,57.65065509310542,194.6959809668692,171.0278131412196,46.29958927324287,87.06218653572063,4.065470926627322,5021.729531278464,82.92797132193647,45178,21,0,-1.1540860793269037,11,1
CRANE_07,13.411665004641545,37.90686689875968,200.3344123138531,210.17229042979977,35.12175474988641,76.5201923483926,10.994701920027374,7113.623691756201,77.54866968227691,4949,103,0,9.366163546572814,6,0
CRANE_07,13.264749438917807,45.790712667892606,189.91645146658502,238.90772420605384,42.363367638442575,100.43670508169167,12.242733462509726,8610.620559285619,68.87383987694852,23368,171,0,23.40546316388719,6,0
CRANE_03,10.260796219385256,43.90528507294285,181.29206256240903,250.47115544732765,39.1666898279837,106.11472480259883,10.149297901059171,6684.994696185138,85.17933782409204,20730,140,0,20.072481246425387,2,0
CRANE_10,14.118127430662351,45.30135824399823,184.58792695515984,219.2012149588467,40.765141462763395,95.62557644665429,7.145841938115405,4740.81820558574,77.07229391203113,45419,63,0,-4.484456475683221,9,0
CRANE_02,12.822950130706484,42.53826209519679,168.25808227862962,220.20902720387258,37.8794878353762,89.08944696944887,9.568129130404484,9664.72160408822,87.33372531582287,29340,140,0,1.86807122467596,1,0
CRANE_05,11.597560980204818,39.2799174704245,153.92300336527572,206.19525015051684,35.57831313336574,88.27013361978246,7.9395244931331295,7071.401674242552,74.81634894603641,13299,145,0,5.873436887492944,4,0
CRANE_02,13.596482912675471,46.19008294301485,150.88244735906073,245.1654636042135,37.446055501398696,94.04806703008569,8.486952308794963,4919.807805654614,74.77506995760886,26973,140,3,2.1689794042886987,1,0
CRANE_09,10.49087324708842,45.079188384121096,207.85753034806982,224.67628554888353,38.316175197805414,91.40521095806075,4.810626901863064,9050.34874525387,99.71507221835478,3951,152,0,15.898267395315859,8,0
CRANE_09,12.445874211974978,48.79032043099927,193.98590019195683,227.69744211856082,40.510885488833146,65.09960143655145,12.502390805009297,6180.567115466391,73.3267813260814,47979,151,2,15.232884385752492,8,0
CRANE_05,10.21779976301944,56.75702883062043,197.57965230389047,221.63032066589486,41.831444460495106,106.9804747535192,7.671607422016964,11165.961921052607,55.90630023116738,9314,120,3,13.380193565965222,4,0
CRANE_12,11.718040526939477,42.45704127471877,170.9615660759511,242.06625371656787,39.10225872023728,116.238191945882,6.644588824480753,9562.530602511919,90.79630255520486,25322,51,3,17.887614805293712,11,0
CRANE_07,12.807438601641516,38.97479846249021,203.08933210567037,205.45301162395086,38.92883102180113,62.42953623296504,8.645410634840182,6875.884416184788,50.185894443315846,6666,120,1,2.387689614117269,6,0
CRANE_01,14.076866302307595,48.59493873147609,177.6714471497059,215.93632997431,41.99500992821447,89.72006096690055,9.423784827841887,7590.936557522571,80.88231232747322,24207,109,0,1.2300764773423705,0,0
CRANE_10,11.195437639071262,43.17437243271471,169.8242219368815,217.73162306404765,43.57397187009716,101.08112051149924,6.109851936669733,9362.326542059185,86.70020024689843,356,33,1,16.278740261718067,9,0
CRANE_10,9.916341139074055,49.25668888354961,201.51560878435268,203.58657088598673,37.65794937403,83.20585398986712,14.439832307690478,5788.370488313343,68.3224735884725,28070,95,2,8.221383718053103,9,0
CRANE_11,14.782614069569577,51.390512551389996,156.96397076919695,234.60430845671354,34.37633326053916,92.84713725790982,9.283913608511781,5657.59621630977,71.70408518479297,46586,97,2,0.6522933543743221,10,0
CRANE_09,10.245877905429268,50.84941277068713,193.8256915423885,223.14465465697987,39.89173702949429,92.38344522520822,8.085925799166617,7164.667243753339,81.92428883317679,10265,132,1,3.9294086544980864,8,0
CRANE_08,13.164574174024715,47.248433966897984,143.24830177129473,214.30466996130147,35.28297220676558,95.95554679449161,16.056061581264238,4973.127762664236,69.42917687689545,8947,78,2,5.702018331408313,7,0
CRANE_02,13.547829879561137,35.10311191939586,187.23143017546033,204.1641213861273,40.37955549343698,102.46273285844684,8.14971056479803,7733.528997025422,83.23431588764994,34040,128,0,17.347962066718367,1,0
CRANE_01,12.668214464008361,48.16367662964903,216.70186264055414,234.6146667193352,30.666487711982295,99.61123626426121,5.8996305811298875,10386.781862948648,67.04455683465292,18927,158,1,14.948690532680082,0,0
CRANE_05,10.695133290940774,42.891712741628545,144.47599428657915,222.8495639708382,35.14282826238797,95.43276323302769,11.86157506297151,6941.2429643754285,64.61248896118829,18197,95,2,15.15319700587708,4,0
CRANE_03,11.751760858613869,41.20391311008516,174.2101616088962,189.65085918766982,33.9605724655733,74.12531061635661,10.127649213196316,6802.2599026787675,60.6448329173965,36414,166,0,7.999643774541329,2,0
CRANE_07,14.20390319876132,44.16206055457615,158.53239021587245,221.2387468496183,43.3832588368543,112.02864149040069,6.089594114867032,5885.495596765293,78.17776157857918,39190,88,0,19.824943925306556,6,0
CRANE_01,11.546246801443303,48.69207553939077,198.23344991864028,201.3302556017923,40.84529671250062,102.3447741772222,9.218998965551009,9980.130454702125,83.3853909129371,19655,26,3,6.816826729930405,0,0
CRANE_08,12.848241365280707,50.20111456495983,196.8776806277735,222.6736127624063,31.112042579023253,93.91574137404795,3.5613797162516083,7129.05687045932,64.63370495440496,47289,70,0,27.61025405449223,7,0
CRANE_08,13.911244793780725,49.02751289784934,164.24964817862227,224.88652716696342,45.30454809060676,99.25130557638653,8.126148558853998,5867.008375097688,78.0715629259222,10986,90,1,10.19696296175534,7,0
CRANE_08,12.405303807195331,36.6780501219238,165.92558947661547,233.71052020511954,39.577845492839536,93.8578223975281,9.133970091525812,6686.656674046663,76.74475814036366,22400,29,0,17.270135065827024,7,0
CRANE_04,14.373735594079857,46.677146942091284,155.23911031826677,204.55244774970845,33.88991231325012,116.87842919350459,5.1978487873384065,10106.964404891198,65.09352092743833,33072,39,0,7.45040582884076,3,0
CRANE_03,14.058730523006332,43.052907976102986,191.4974993675636,229.63758355537055,35.39061920770262,109.52811022802598,9.818396575605004,10393.013230977795,66.53812171226362,19761,7,0,-4.902724857571865,2,0
CRANE_09,10.111769991406147,50.38956047007917,170.54215495531733,236.58188471406126,40.75548039956197,111.59140715513995,6.524056904374808,7051.057287916268,66.40875754513029,28108,20,0,18.794797081062512,8,0
CRANE_12,11.862984488463853,45.66853787074152,153.2226816886511,219.29111920712842,36.32762099350831,97.91007370352402,5.494683306856285,6815.654534850364,75.6158533936587,37456,162,3,-3.3616342308135767,11,0
CRANE_10,13.294544287007938,44.50491484763015,150.38151382490548,225.52407756993827,32.525241138441245,123.45528528815078,7.2722125832729265,9440.339942904135,93.0907238030337,11764,29,0,11.597936103431161,9,0
CRANE_04,13.40196389608085,52.95270823752816,185.32957244091762,219.70206277304064,34.33559084888967,106.55590733454618,10.418626286718553,10936.875959941015,65.63034190104146,285,78,0,3.2049238488495497,3,0
CRANE_03,12.088470609537756,45.0871575835453,177.56288340170664,237.528715781802,39.752648927897596,102.12627344186483,7.057108908535573,9530.448333465918,65.84126897314349,35733,79,0,17.746143192172408,2,0
CRANE_05,12.263356020198358,41.34683848388634,212.9199476963114,230.79186091617106,44.2671154467241,93.34909385866459,7.818520168486396,6946.018099282304,64.31536051208381,31673,19,0,0.9532856362372382,4,0
CRANE_04,11.566137695303821,42.026244481202475,156.92546793692026,224.68118459399977,38.045994144625965,78.19872188739383,8.741472634977578,7045.402346394032,69.67613068633565,34508,145,2,10.756079986222403,3,0
CRANE_03,22.914989526440458,65.49677619519248,162.10163758580853,180.11222137878192,37.986027341405986,98.03128671324612,6.464170585798275,6975.189243928581,69.41996429049993,9772,155,1,7.122560301885286,2,1
CRANE_05,9.755621076707236,40.839488940305,208.56037206292444,237.57498951651064,41.276422969681974,113.74582765826213,8.211092425184528,12006.917073360692,67.51956687552556,7955,28,2,24.743351352635955,4,0
CRANE_01,14.860361883046444,42.9048811049264,157.84218093046547,212.4059835899071,36.16593773997757,88.36169725996538,5.239604450248636,10018.925485738659,76.95942819659142,42555,98,3,12.836207781527143,0,0
CRANE_07,14.22273628894526,34.468942920283695,175.72676159686208,234.53738367099083,34.434513525914475,92.44217985736468,6.46691146315423,10899.045645283508,69.32027814693616,37947,24,2,24.06131639836522,6,0
CRANE_06,13.250902005723958,37.72755988321951,141.36216835192425,211.35682167155153,32.05616386567626,78.60645835158343,8.36693294136643,7014.574729573978,74.32033216122637,4729,95,0,4.510847900879797,5,0
CRANE_06,12.478162248394083,42.34570919114228,193.17394796566774,222.6921055692812,33.00207016182535,80.4463858873921,9.941421614159069,7823.654037434755,81.97626019946199,28553,73,0,15.942648744909572,5,0
CRANE_10,11.099615134336082,47.80977011431817,226.10064818986015,228.91661110404505,38.246141533189046,102.74349772771852,10.85998465011697,11305.19950814549,67.76297578862977,22377,13,2,28.876928893208675,9,0
CRANE_02,12.52004843528938,41.30723997002456,180.09719782898006,221.3719855387718,41.51308550448304,74.67656537194487,7.566139958629738,10948.650121741937,72.36332502788437,42069,61,3,13.219815967304124,1,0
CRANE_08,15.81292466231321,41.603723798944486,175.6689415765252,210.13976635968683,37.644191107176866,102.95436717449107,8.904199377805055,8993.692107172816,81.46411785758927,364,166,0,14.513412792328548,7,0
CRANE_03,15.746201369715894,45.17470603038434,190.99370472006993,229.2283565952505,42.81430896016029,109.57856173962705,16.384385981792608,7619.022386926793,63.83556869751905,13451,162,0,8.407287138022893,2,0
CRANE_01,13.662701293775582,35.997918042314474,155.8472516965819,218.4411712482792,42.653266570925,123.04429455478929,5.827714221707551,5522.503058772886,74.82654969294637,44859,119,0,7.8687019702520855,0,0
CRANE_12,14.682376530565111,44.84086769280655,164.33243484905054,212.30570614791947,41.735391644522224,78.9348001843109,11.728057779673282,7409.376172748474,74.62247929446947,38785,46,0,-9.575515313866603,11,0
CRANE_10,14.117139969967686,45.622521617275915,265.1741648034806,210.99415926381843,31.30976919074699,102.94426213458482,3.1300133860827057,8208.772783881572,65.51288864380317,41383,85,0,20.902146057408444,9,0
CRANE_05,13.165980835081376,54.48487971345988,203.7643876049591,212.85874846808878,37.4893729555362,95.83639311567359,9.87460638778932,7881.871518109962,99.73039432777671,8195,69,2,8.897234219933836,4,0
CRANE_06,14.078543692728239,54.73569842056055,221.29719860978923,221.2307310574788,41.559304720598206,90.9796536265657,7.122009836921494,4514.820173547282,75.57608285801541,9513,127,0,15.590037636059622,5,0
CRANE_09,12.744967093967352,46.52366952838842,206.0454296300387,228.8749107416336,35.14122037518511,119.71524968796477,9.55309029490179,11533.715680908654,86.99840272085201,43835,49,0,3.0222737438026233,8,0
CRANE_10,12.073692178400165,50.75730001856474,187.27976203278544,238.77404495415166,33.739919101338984,76.55531912459705,10.838994559168556,7482.424605546121,83.76557278228813,8290,91,0,13.235081368766089,9,0
CRANE_07,13.628669998813598,39.75722395001295,168.43944555078915,227.37860876549905,37.837777663837734,90.38666015459896,11.0914914389809,6447.87814597724,78.44075835273581,29992,165,0,7.345516839890565,6,0
CRANE_04,14.78738272821739,47.66715586886797,161.73390478727038,204.05664722760076,31.96201394103025,104.9213593961303,9.651548436741901,7903.610442952991,100.03615180132051,10474,44,2,7.391418597840146,3,0
CRANE_05,14.222194767759913,46.1015067738524,190.51724927889998,202.9798997105945,36.78555288832659,119.75332747375977,5.416677663615183,7282.880931981371,80.01703874712646,26318,49,1,19.536346657143618,4,0
CRANE_11,10.78156770172948,44.72072040736062,149.1588330632629,270.61981869004023,35.91417498301187,83.02510983645061,9.43323357633614,8071.49632967844,79.41923110463098,49808,157,0,5.113885796229659,10,0
CRANE_07,12.053752587751877,50.9399335134885,191.27517587391085,211.23081705665177,37.51616152888233,84.09932404857362,2.3799920589269843,4919.432175763825,77.16109842844574,985,44,0,18.904878724874468,6,0
CRANE_09,14.023416615654314,42.69619181570227,162.05579637456003,206.92231932946825,34.80841091800356,115.7634447557448,7.456359534544627,8010.024866939432,75.18445654147632,16464,15,0,1.5199661228661547,8,0
CRANE_02,12.577199701376363,48.46032007053093,191.10629472003538,230.65111910158058,30.488616156955132,116.9921212900661,4.7664376829486885,6535.592542027788,56.39698281834184,3871,117,0,14.421995825141215,1,0
CRANE_06,12.236382211602155,47.44738164907946,165.80203419695493,219.30001159078617,35.82009365751553,109.8999810018536,9.225433095149649,7145.717288902178,81.21941638761444,10939,54,0,9.413116688828255,5,0
CRANE_05,12.704340843921207,45.45732706063052,165.47266396467546,228.25377275777734,37.15964026671524,115.79850039509006,13.33314397440494,5612.473368253462,72.01265987544151,24978,35,0,12.56269593740818,4,0
CRANE_04,13.53763025207472,48.324999384992886,176.80658327205538,230.25739605401182,33.54829002590459,113.37231532321907,6.4592810136618635,9187.926256144967,76.95951983863591,15035,122,1,4.140639842547403,3,0
CRANE_12,10.569555121038903,42.63413907723548,139.82956619892153,227.41025657080954,38.95121144583492,104.44748236568306,6.477672716190647,3703.5170931812127,85.71770922350204,32396,61,0,7.781303372008282,11,0
CRANE_10,12.305458272648254,49.864792090208006,214.1377317781137,212.7251212695323,38.413707809542416,73.54045761941123,7.566380831415008,8166.0627258297,69.17158819005508,18856,126,0,14.140137475774782,9,0
CRANE_10,11.012858824733685,55.30715866056403,158.47227867385772,213.3964961025514,40.828575191607264,92.8093072786935,7.974348074814178,7202.26539217671,72.11319898512461,48114,155,3,26.446402944048423,9,0
CRANE_08,11.926622485338148,44.3886787116044,225.84609297638593,207.84819089262777,35.57717245001133,108.3362145323104,7.604053841395635,11008.709254833611,88.79379757069401,8123,138,0,8.69357287704569,7,0
CRANE_04,13.925027281591214,50.12998014775362,225.85394454476335,245.19502227436885,43.89093793210721,107.13793319366489,9.294950985602703,6897.11003378148,91.5668565786767,11464,24,0,20.36154954202302,3,0
CRANE_02,12.76479764121318,47.27575094639653,186.59675236963508,197.64177086798387,33.35326966622162,86.08718002071765,9.99919202144723,10954.787879303869,82.24085777080784,26962,100,0,5.191295567683494,1,0
CRANE_12,11.043567136849761,48.06907161169056,246.4365529083412,236.28712146979092,43.80594568166758,99.61401778299478,10.9369928403672,5099.0303905060655,72.82382054724332,37680,18,1,3.634617057797181,11,0
CRANE_11,13.794124566836446,43.700134744589285,157.76765715410443,200.51676241759628,40.122015734141584,100.0188423858586,10.563197360101311,8881.074286941963,70.46435167957372,5007,34,2,23.545036925654518,10,0
CRANE_10,11.324305288920046,47.52338680340284,206.763587049948,195.08452716508168,42.63882269620539,92.9075998955054,3.2660643937588407,8173.375658925367,79.51723426585671,13833,37,0,4.78743627344626,9,0
CRANE_06,12.042438984204567,40.681622141771015,193.7437971173358,201.8355379529163,42.19811158365995,84.23562201771256,5.451407035800984,10810.13763031132,79.1232622899484,19931,82,0,12.311717408992891,5,0
CRANE_10,10.689252783386765,44.1991013332544,188.16252071198545,255.9523659799532,39.706055861674145,105.67821128855385,5.051973881285763,7880.193329894843,70.53332738992668,28686,27,0,6.0975599143545445,9,0
CRANE_10,12.212623413756491,37.799588188567114,199.66561689911546,209.65116657804282,39.23473823181573,76.46615629836754,3.680901230656244,8468.687797141918,56.55501309614448,41544,115,0,12.573254757273086,9,0
CRANE_02,10.97136056299796,42.674133249582425,189.93785832665,219.20247058809957,35.746819857950754,91.04805397753044,9.809011623872468,7832.412971589309,65.71678142735097,17478,132,0,15.572473410060795,1,0
CRANE_07,12.017458470393379,52.210120338723556,182.9428673004251,230.26537990195945,40.07599083842313,101.80606716568022,12.8852572605549,6385.860553891134,83.37545289528252,38916,172,0,-6.41798117400581,6,0
CRANE_10,12.717622033009086,45.28904483394186,180.48119357474997,226.55493875132618,44.09106274720439,65.19206048541974,7.473053639095792,8928.308084247416,75.00684802971223,26003,84,2,10.164545924267086,9,0
CRANE_01,9.914331727667207,40.68651449287919,217.97539146456054,232.19555445973634,37.22638983750077,103.06539053946777,3.011087048485723,7889.81200094448,65.78342055642823,23143,168,2,9.761858462163188,0,0
CRANE_06,13.036177379621153,40.52783383088325,174.54127981926146,217.07216749510823,43.0231298265166,100.67955121070824,4.753570653161833,8065.019360676561,61.521680257167375,37798,173,0,8.541817519306322,5,0
CRANE_12,11.104430260549746,43.772217462279706,173.2017501625762,217.8264389085637,32.29917704982811,107.1224267564429,4.99488178149856,7973.742353527851,80.09511387049596,780,104,1,9.480931942806302,11,0
CRANE_04,9.903385469998728,49.22165927436226,204.58767080715577,201.06785310983287,30.30057567430112,78.17648633847885,7.70415963386022,7170.095414630432,79.6876695800473,9007,12,0,13.60129128917342,3,0
CRANE_10,13.463123515315953,48.981282223798345,198.75724106003824,194.16610511790722,40.4459962128402,111.51620443640624,9.217909357755547,5328.7398963456635,85.5953748042672,2667,131,0,3.4608585502794593,9,0
CRANE_10,9.912101745253993,50.325500002312474,176.02428537072439,226.9546404741867,36.09537479407133,102.11738034947224,13.314396120117715,9572.699026378343,65.98284501482686,21731,177,0,4.911038212233415,9,0
CRANE_07,12.390591663230843,44.78126518990321,184.1743467317207,245.58660355074946,38.089798031317954,69.27368057144007,8.609085964528607,6039.448710621698,84.94012184290828,6363,43,0,12.965103152374963,6,0
CRANE_12,10.097738338063724,48.15685051648605,186.26342469259373,229.08974661723542,46.34064442727994,98.65148436435089,2.249546752006264,8709.631793250895,66.01085133132369,47878,4,1,19.723711077490837,11,0
CRANE_06,10.343428804989625,43.24858194817686,195.68688454661668,211.12719915880947,41.25618026203301,84.43584121493065,9.638684163218498,8378.754206111016,82.89896416373531,47338,109,0,4.839072456621462,5,0
CRANE_11,12.62636914801876,43.16145239237693,166.37609510660272,215.8720473421705,35.106246558133584,115.81240098091884,5.987043427262135,8688.783530085746,77.67984066328877,26178,35,0,13.454410109797445,10,0
CRANE_05,11.845944752794647,41.48227910403299,199.7265780155184,240.05789259199986,40.09120954139547,96.83487704127405,9.093458878603844,8030.785604809638,62.16502462299279,49752,149,2,8.770519426777602,4,0
CRANE_08,12.764236637824617,45.870547648599334,219.53023790318633,249.33028673405786,43.03011525228102,109.51482215737597,11.395084661813517,6335.377991041022,61.72465504951361,16172,55,0,10.481108240179625,7,0
CRANE_06,10.84970372591598,43.886832750874916,137.5326024254893,240.24811830906646,42.277044518380066,79.89497070973125,1.006472411980095,7430.106222842901,76.92738157831646,34170,146,1,17.334831147147646,5,0
CRANE_07,12.59051254545161,40.10414923810625,166.93091403144308,212.83310282797737,34.94875484366926,123.27896755786696,3.52426994170292,4876.894877744679,75.63227208435356,37837,67,0,18.55003807967554,6,0
CRANE_09,10.448235833099375,39.302416432712356,204.7909976431599,239.86687077665374,30.277164635692877,86.7241742157547,7.702964323296654,7309.340397414894,54.24049647058639,22450,112,0,6.527564836827759,8,0
CRANE_02,12.961254711143637,41.73312543416934,209.47655078774704,234.25798113014676,41.24658159442402,76.58025444043021,7.768426861429949,6226.017247123689,71.33046457938504,702,15,0,20.992654941698742,1,0
CRANE_06,12.793187907366253,44.31024679304966,227.7658891462202,222.30020983143004,42.85758643253873,67.0077288793155,9.818244382856946,11013.6518558484,73.66320704708359,38580,141,0,14.292912175390565,5,0
CRANE_11,11.7203285604437,43.17682997269466,165.24612327870014,199.87978648500516,34.46804339344314,103.15829089866492,5.87489692290559,7010.93679090326,76.00167809663206,20892,168,0,6.449336685984682,10,0
CRANE_12,10.408925508247016,46.98052660559121,209.27944253009233,203.32990406059372,34.50194890330242,87.95489911459669,9.365280405483047,7756.224509122195,66.51404960825707,48519,27,0,-1.9454576799958243,11,0
CRANE_12,11.098036112068494,40.55576343384498,200.42865742093255,229.70845447830243,43.37514737425178,83.61184870926805,3.4606962369909953,12299.056764260122,71.52550373848496,14957,167,0,10.89877938298808,11,0
CRANE_08,12.18272798871022,51.42007436787325,147.09424786439297,217.6899142432029,39.51246454204548,108.96324416963398,9.223677028911888,9904.51062498205,66.42577060500058,11960,70,2,8.714698244687835,7,0
CRANE_02,10.055130751851248,45.59429315959723,152.25287765010557,219.18380449378407,42.10927365201381,92.61472579677998,6.931034592471472,6758.057010045287,75.66052699464747,42515,94,1,11.868134873882413,1,0
CRANE_08,11.211049303067643,42.822044078118154,146.56786913142483,214.8999853881332,39.093536513019366,107.23267343932355,10.522640107867463,7908.162721714059,83.79660478488965,37830,109,0,13.310141131541107,7,0
CRANE_02,13.516325407695861,40.74889978514254,136.32650442721427,189.54386655086734,34.52277426983488,124.08533433740907,6.228642722615791,5904.992040534407,69.22845395979756,18168,71,0,16.77396600623011,1,0
CRANE_02,10.848740278636367,49.46104285044587,170.556373698014,209.34015769118528,36.62187890507864,81.60177123966392,13.599565231561165,3387.300730639076,66.06921846941746,15844,28,0,6.8899883302868306,1,0
CRANE_08,11.78041688821407,38.55398565133361,214.9385523193599,231.17692602268255,38.58160585426345,87.60715119793147,14.03762847245325,9289.707096153857,86.24992918771902,17319,139,0,5.110529377668782,7,0
CRANE_05,12.253025970829079,47.68911601809734,132.58318381224333,190.95596961201187,42.88386199227355,79.20463432425775,6.5499882096334945,7997.407052462064,79.63124948587853,31356,109,0,26.17982897702478,4,0
CRANE_10,11.773922926658315,49.5789506871957,147.17600446308086,237.8516124569325,43.54846005361501,100.22662435736574,11.533557732763787,10853.990374690049,69.13228632223937,9900,61,0,15.303890581130638,9,0
CRANE_03,9.490676900592007,53.54077549079869,165.994523793641,193.08615314048987,35.39711275389739,104.99633173521786,6.233864768052753,9000.640425238804,86.64334349899313,35765,80,0,-0.40971017986540303,2,0
CRANE_06,12.438655317954273,50.68397230422257,115.86040161336217,212.12574276524927,38.67387555635588,90.08197919215473,4.230892265448672,6901.143008252285,76.42813256237163,14122,35,0,14.457943926419514,5,0
CRANE_10,12.151808946216876,41.29640486691381,232.82258919009791,214.58862967675455,44.57628874370093,103.71635226981874,11.015203314230243,11857.447529205658,80.88241186076651,26482,102,0,6.533345770623315,9,0
CRANE_06,12.06220602819018,37.33410382633394,185.119156850878,228.10287742197696,38.86121678643171,93.6468544126679,11.891337658589277,8900.096715448333,92.94234816493783,1730,0,1,4.229954273781704,5,0
CRANE_07,9.623135791526593,43.5848807003727,177.6332834608255,238.07653418154752,41.88654820997386,104.58135949553784,6.907844302320466,9921.286227343484,71.73751791464669,12371,152,0,20.295411809469158,6,0
CRANE_07,12.231514594218808,47.52313322798018,193.9072843490974,213.36033030745196,35.36985116119212,80.5625577742977,10.408703429749956,7961.826426135089,90.04677302119656,5952,80,0,15.78637885252754,6,0
CRANE_10,20.67447306403654,50.237041100965016,216.4616852357353,195.44001238972695,42.95892334701486,66.00773280687625,6.982575996777321,9222.5062500385,84.80393744350681,45411,120,2,31.50407902356558,9,1
CRANE_09,12.943062094611044,47.804932788542075,214.53199508257205,211.3843909403342,37.48859027842025,104.69633084779196,9.06759212440262,6447.955987527794,91.83083425414468,49460,27,0,8.216515458925103,8,0
CRANE_04,15.096243424914176,52.53916051186637,196.44490061220685,221.95645463261909,39.70458584022573,79.19105536692096,7.9246083089142,8508.956504131891,102.81125785926332,44146,43,2,12.934299424345586,3,0
CRANE_10,12.428101519758773,39.976974290736784,152.52426162444934,190.21971844984105,37.183380707535065,86.77714009552292,4.0002124928185365,9143.245282413669,66.40854820870034,41046,83,0,9.596839275304696,9,0
CRANE_05,7.856028513551138,42.0951729580908,232.8261358228404,204.82304888076337,30.792468236264448,99.2749294895522,3.26318925966084,7588.621448712196,81.06069756511184,3497,83,2,10.027730363685961,4,0
CRANE_06,12.321507092121083,45.92500882058708,171.84468431267132,200.46220727758077,45.45706173014309,92.86164085621398,7.621562593904988,4226.666950835997,69.44616539191728,30518,28,0,6.1496950156528785,5,0
CRANE_07,13.024372048379453,35.177784498264934,186.61596830240956,223.79547307093404,34.64142849361844,110.06611010277305,9.686052479058006,6575.064902355724,70.05346141401013,14161,174,0,14.66996995637745,6,0
CRANE_12,13.034678898664469,43.90961592253795,165.23640664177478,224.87032346891093,38.99894785046429,87.65609874908205,10.42661798403076,10538.78268744529,57.148592403536846,37840,88,0,6.135213518804352,11,0
CRANE_05,14.88987808083798,44.35172817432694,158.0118757605117,219.59504176746808,32.931536122355446,115.86138234176448,8.896208932982514,5844.780617351297,77.39454075988698,32351,169,0,13.85567436936553,4,0
CRANE_06,10.714732935992075,33.32293805360683,177.55515475020778,237.76999418520614,38.61132562215966,110.53389362775943,12.474855277074813,9166.336398599324,83.1141733217326,9414,83,1,13.36450492925011,5,0
CRANE_07,14.930187764886796,37.60319458040977,160.52289044278947,232.68835762461975,35.62105159102173,90.92599014797261,4.934470818201089,6896.742952090681,64.66383031304798,43545,86,0,24.914072412759985,6,0
CRANE_08,13.015158171485318,48.773893810408595,209.4077992465992,232.72311679530162,35.625446043931056,99.2611332530191,10.930703357104495,9216.435416478678,70.98537345337854,30374,71,3,12.801708377484124,7,0
CRANE_04,11.928303743253275,56.60916340987802,109.9690418590743,206.68805957732903,42.12986596548489,97.78065519913183,10.171198852019046,8478.918862877428,68.14455339657987,34669,15,2,19.60371265633435,3,0
CRANE_01,10.178607185986742,43.9511503885795,212.35463050476164,255.22127235384534,35.50365888870261,120.4614109533362,5.263958932319555,10505.689268123066,74.98861878878456,35237,89,0,4.438577296159238,0,0
CRANE_12,15.382073152537028,46.5506352813665,183.5229454383557,218.24295613808968,33.58167862203302,96.14888390489449,12.876132941944844,9062.61668180323,72.05883769201728,4829,177,2,1.6706218611788444,11,0
CRANE_02,14.252758555113507,46.268595151164995,188.90563668499715,208.83277380232394,36.253888612703754,109.45380059962523,7.223287238403634,13797.831846898353,67.26014251949216,8910,101,0,9.859190844542855,1,0
